frame,landmark,x,y,z,visibility,annotation
0,NOSE,0.46830154948292574,0.11186020180625889,0.3421893208914116,0.7345852898285637,Still
0,LEFT_EYE_INNER,0.47113902140104785,0.10938125696365053,0.3471150592304403,0.6269374439608034,Still
0,LEFT_EYE,0.47227213547882174,0.10946628560349203,0.3470249229429896,0.615545863372296,Still
0,LEFT_EYE_OUTER,0.47356469284325453,0.10958836802214601,0.347033281310336,0.6601416323174346,Still
0,RIGHT_EYE_INNER,0.4660840821899844,0.10957788438245453,0.3462521578212001,0.6943291908791313,Still
0,RIGHT_EYE,0.464412673437378,0.10982073089982416,0.34615740442785436,0.7234656561427729,Still
0,RIGHT_EYE_OUTER,0.46317039183613756,0.11000120889938343,0.34610893022240313,0.7755358040095923,Still
0,LEFT_EAR,0.47620642698151555,0.11097849744676781,0.3815156392946464,0.7288022420570368,Still
0,RIGHT_EAR,0.461244069499536,0.11125929959363505,0.3779321271592918,0.741738276956125,Still
0,MOUTH_LEFT,0.47162902861970696,0.11517026347690607,0.35621900808216284,0.7532998775090514,Still
0,MOUTH_RIGHT,0.46621149164133874,0.11546249306069341,0.3546275825084393,0.761272349931352,Still
0,LEFT_SHOULDER,0.49180942960915797,0.12924306515473905,0.40997000600418404,0.9777138389476281,Still
0,RIGHT_SHOULDER,0.44684512879377064,0.12977437205934503,0.40229257527418044,0.9545830449530465,Still
0,LEFT_ELBOW,0.49771523798259737,0.14851400234946183,0.4271442748059908,0.4489267841866269,Still
0,RIGHT_ELBOW,0.4393897980440266,0.1518221404714717,0.4057965829004716,0.4436213291161518,Still
0,LEFT_WRIST,0.49995596531161696,0.16758720353815976,0.4000178207312078,0.2752546402890699,Still
0,RIGHT_WRIST,0.43955214489014166,0.17266438919306987,0.3740568128500783,0.4166770219432263,Still
0,LEFT_PINKY,0.501093245366002,0.1741692514026894,0.39178226083261714,0.2631889934107601,Still
0,RIGHT_PINKY,0.43836635645658123,0.17909951629283444,0.36289510532278135,0.4078252930061117,Still
0,LEFT_INDEX,0.49914161156544534,0.17429674492545394,0.38074234974748006,0.267859713355049,Still
0,RIGHT_INDEX,0.4417265321976733,0.178253059014604,0.35404266439405585,0.4102784946113296,Still
0,LEFT_THUMB,0.49738281198529377,0.17185658265848633,0.3954140309155356,0.2623891888836062,Still
0,RIGHT_THUMB,0.4434700565302511,0.17578690187539758,0.36964554661862636,0.4007225708019363,Still
0,LEFT_HIP,0.4820367743695232,0.17428837958620885,0.44554776864517115,0.9083088831401483,Still
0,RIGHT_HIP,0.45701636068962376,0.17455082113175296,0.4381665081604482,0.8999606538404286,Still
0,LEFT_KNEE,0.482846173128362,0.20491003946534547,0.44359801878877725,0.19180191400058463,Still
0,RIGHT_KNEE,0.45700701880267774,0.20557932652858923,0.4417328934947625,0.17576957500671286,Still
0,LEFT_ANKLE,0.4793873394866175,0.23436251734534513,0.4885255673482424,0.13042397792803434,Still
0,RIGHT_ANKLE,0.4627634832266972,0.23591287357756424,0.4866701395520798,0.1345204173261968,Still
0,LEFT_HEEL,0.476843979205149,0.23774922134331694,0.4905513198564878,0.11457292674545527,Still
0,RIGHT_HEEL,0.46529990021381396,0.23875460808247811,0.4893199366329789,0.10852550977416336,Still
0,LEFT_FOOT_INDEX,0.48218009027702874,0.2452552077442715,0.4503187795343397,0.12180612514954928,Still
0,RIGHT_FOOT_INDEX,0.46230825560065447,0.2477072948143178,0.45025089415608044,0.12463339801088821,Still
1,NOSE,0.4683144576983342,0.11208779775888723,0.3431531498566816,0.7611325800356292,Still
1,LEFT_EYE_INNER,0.47118159641959556,0.10945221553433188,0.3485458430389874,0.6642457405332134,Still
1,LEFT_EYE,0.4724111276075719,0.10951011075289692,0.34845370636607864,0.6539921213642931,Still
1,LEFT_EYE_OUTER,0.4736262041191251,0.10961880922799505,0.3484667791553694,0.6941302571944324,Still
1,RIGHT_EYE_INNER,0.4660951283400895,0.10966584029179548,0.3477760839018321,0.7249005298832173,Still
1,RIGHT_EYE,0.4644408884607892,0.10986933196282388,0.3476774162407252,0.7511238770855504,Still
1,RIGHT_EYE_OUTER,0.4631965238712432,0.11003934130360002,0.3476238059104492,0.7979877937518046,Still
1,LEFT_EAR,0.47620633230022896,0.11107889050625436,0.3849809448687713,0.7559242835693298,Still
1,RIGHT_EAR,0.46130327686409894,0.11125976100561347,0.38173286493605,0.7675620559819851,Still
1,MOUTH_LEFT,0.4716321531021653,0.11521801062812753,0.35782194398194095,0.7779755510159825,Still
1,MOUTH_RIGHT,0.4662744546969374,0.11547601782478814,0.35629533630350574,0.7851509523510716,Still
1,LEFT_SHOULDER,0.49179128236255687,0.12924653473312223,0.4145687272756213,0.9799499750498625,Still
1,RIGHT_SHOULDER,0.44684566532106146,0.12965560940999032,0.40507076195958025,0.9591313675310246,Still
1,LEFT_ELBOW,0.4977328487019077,0.148743563797271,0.4282083906632993,0.5030591606322325,Still
1,RIGHT_ELBOW,0.4393779313227709,0.15166681841328136,0.40608916360272496,0.49833261777000837,Still
1,LEFT_WRIST,0.4999386070757377,0.1675876349883214,0.3961412575326948,0.34731798792677915,Still
1,RIGHT_WRIST,0.4395543856805915,0.17221800606194665,0.3706884124352784,0.4745537859081873,Still
1,LEFT_PINKY,0.5010786328874344,0.17406805237033143,0.38676275307363017,0.3361766082076686,Still
1,RIGHT_PINKY,0.4382793443541825,0.17903881365203708,0.3580731815825787,0.4661805304472171,Still
1,LEFT_INDEX,0.4990225025068843,0.17389217650582967,0.37579476395538103,0.34048596739156867,Still
1,RIGHT_INDEX,0.44172432296765235,0.17822340880071796,0.3496136271707102,0.46850474405870735,Still
1,LEFT_THUMB,0.49728090336046765,0.1716252414787604,0.3914183961242435,0.3352721129307197,Still
1,RIGHT_THUMB,0.44348713072227064,0.17575537005941774,0.3662629759057573,0.4595295547508599,Still
