frame,landmark,x,y,z,visibility,annotation
0,NOSE,0.4066108279049474,0.3676481942428137,0.4416179166392142,0.9983677345673911,Still
0,LEFT_EYE_INNER,0.4265767935847129,0.3649680007286027,0.4496162006429837,0.9958233441057855,Still
0,LEFT_EYE,0.4325837574539597,0.349458615140135,0.44939598862498376,0.9953502485674393,Still
0,LEFT_EYE_OUTER,0.44034917956519504,0.34832117215363523,0.44940051717857976,0.9978537069562323,Still
0,RIGHT_EYE_INNER,0.3978924944077229,0.3559198961612381,0.44933051698737414,0.9969272557017508,Still
0,RIGHT_EYE,0.3890295508577033,0.35796716807517037,0.4491400957484223,0.996431515484413,Still
0,RIGHT_EYE_OUTER,0.37983579459643213,0.35979283488836866,0.449028791004647,0.9976084446167184,Still
0,LEFT_EAR,0.44898005841144384,0.3547125577637945,0.507674610815216,0.9982785422603433,Still
0,RIGHT_EAR,0.3445535584677728,0.3517915436886846,0.5058097642837537,0.9941630864169306,Still
0,MOUTH_LEFT,0.42286761459244904,0.36687911360865133,0.4645713937129825,0.9995223491180663,Still
0,MOUTH_RIGHT,0.3898879836758664,0.36421133420616203,0.46315278730105963,0.9993732111301896,Still
0,LEFT_SHOULDER,0.5628005651085419,0.4270683399986823,0.550084840823709,0.9999759028926181,Still
0,RIGHT_SHOULDER,0.25287835980799134,0.44992998325432076,0.5546391376189552,0.9999005086552766,Still
0,LEFT_ELBOW,0.6739511570594634,0.4487052783069687,0.5793564567199622,0.9729635736736459,Still
0,RIGHT_ELBOW,0.1444029161099185,0.45786880770034144,0.5969467796093854,0.9769950527483204,Still
0,LEFT_WRIST,0.6980696348362039,0.4383048279520497,0.549112615123676,0.9958728587099943,Still
0,RIGHT_WRIST,0.08502974697647958,0.4367279056008494,0.5808835375296628,0.9944084147759169,Still
0,LEFT_PINKY,0.6958696338996817,0.469498783375781,0.5362636804496304,0.9944101312821962,Still
0,RIGHT_PINKY,0.07247552853597061,0.4706484753927296,0.5656952682416208,0.9929802815515929,Still
0,LEFT_INDEX,0.663382503505761,0.4721923154568418,0.5196056624323803,0.9949225084065481,Still
0,RIGHT_INDEX,0.08915375023447503,0.47285838537671787,0.5437091405332126,0.9940527018592815,Still
0,LEFT_THUMB,0.6465631148509567,0.4633967192044971,0.5425881903254586,0.9916945523289731,Still
0,RIGHT_THUMB,0.10537982450123984,0.46119803474706567,0.5699570293540844,0.9911754412184486,Still
0,LEFT_HIP,0.49626727022771,0.6363660375457876,0.6480600728987614,0.9996675259376064,Still
0,RIGHT_HIP,0.3178469739175802,0.643388660927242,0.634506028740569,0.9996015724848004,Still
0,LEFT_KNEE,0.5703191860630068,0.629235054816805,0.634274030088894,0.832390622032992,Still
0,RIGHT_KNEE,0.28492835467089117,0.6226327943886498,0.5261561116145798,0.8244761416767972,Still
0,LEFT_ANKLE,0.5333651200001763,0.7804082304702292,0.7231508272957058,0.04486878093476483,Still
0,RIGHT_ANKLE,0.3367216157322517,0.7882030380137764,0.6467431332550277,0.0059212534589045684,Still
0,LEFT_HEEL,0.4958328891738857,0.7981746072217147,0.7273160458611654,0.027103072983618873,Still
0,RIGHT_HEEL,0.36623308441122937,0.8004210992157765,0.6569626089760904,0.0,Still
0,LEFT_FOOT_INDEX,0.6260637446621677,0.8500406999624259,0.6401202155378034,0.0507496139717669,Still
0,RIGHT_FOOT_INDEX,0.2949488672625704,0.8515912753424724,0.5865794405087467,0.004638404335762833,Still
1,NOSE,0.4486374014482495,0.2284072250592448,0.3623468290742139,0.9950525667669363,Still
1,LEFT_EYE_INNER,0.47181797973971884,0.2154002404540805,0.35863012970428665,0.984013450807282,Still
1,LEFT_EYE,0.48032242808266634,0.21348975488286884,0.3583284629183385,0.9842264956443239,Still
1,LEFT_EYE_OUTER,0.4885643747488264,0.21271271733135297,0.35831626838185787,0.9914232783173813,Still
1,RIGHT_EYE_INNER,0.43279833122753564,0.2162220150305508,0.3537057864437127,0.9879380443563375,Still
1,RIGHT_EYE,0.4168339322943999,0.2160273511935533,0.35345698238144024,0.9887110003377719,Still
