frame,landmark,x,y,z,visibility,annotation
0,NOSE,0.5269826003478859,0.14192292445144006,0.8468436813218652,0.9999793491159039,Still
0,LEFT_EYE_INNER,0.5372815211153799,0.09403781476135276,0.8181119870901445,0.9999328052002103,Still
0,LEFT_EYE,0.5183632206428919,0.09436426467123599,0.818018094393951,0.9999285161704368,Still
0,LEFT_EYE_OUTER,0.5008491559389969,0.09516541405208906,0.8179875332937387,0.9999424952304401,Still
0,RIGHT_EYE_INNER,0.5476988767901552,0.09258043769543223,0.8206618015511914,0.9999583805258982,Still
0,RIGHT_EYE,0.5596719755300077,0.09190045908129757,0.820455414900407,0.9999679117031737,Still
0,RIGHT_EYE_OUTER,0.5745313106140917,0.09111494610864052,0.8203949674255714,0.9999699767915837,Still
0,LEFT_EAR,0.4689655850505652,0.1012612883014502,0.7117677891136968,0.999968547114992,Still
0,RIGHT_EAR,0.5939340768959864,0.09511754749638768,0.721969309273095,0.9999329640531647,Still
0,MOUTH_LEFT,0.5108061797099999,0.14032317857270504,0.8175085442750433,0.999989197999088,Still
0,MOUTH_RIGHT,0.5233120120705284,0.14130371356944815,0.8185792808652955,0.9999863386459058,Still
0,LEFT_SHOULDER,0.23701439453393824,0.17554266086262638,0.6367443959806254,0.9999980937645452,Still
0,RIGHT_SHOULDER,0.7315728691995944,0.17282876391594737,0.6809953253225147,0.9999545680549891,Still
0,LEFT_ELBOW,0.12451128841089876,0.3237915837283616,0.6080016845384277,0.9893076076268481,Still
0,RIGHT_ELBOW,0.837330772159842,0.303452765100485,0.6555135800167131,0.8676103591188746,Still
0,LEFT_WRIST,0.07578672063127145,0.4744853023233423,0.6337705032569136,0.992366956679211,Still
0,RIGHT_WRIST,0.7786523090784603,0.45177686125226935,0.6708505676936044,0.9146818254746134,Still
0,LEFT_PINKY,0.0754787898723408,0.5186963119593814,0.6223150287425164,0.9858431835402923,Still
0,RIGHT_PINKY,0.7766214856117233,0.49347273411577974,0.6576304075220843,0.8984691340766595,Still
0,LEFT_INDEX,0.09172180221281145,0.5176237364141039,0.6081337058453622,0.98672751793847,Still
0,RIGHT_INDEX,0.7562390615307337,0.49455096247334973,0.6467848485579739,0.9020557160852918,Still
0,LEFT_THUMB,0.10566874158665218,0.5025915409128672,0.6303489234898755,0.9790048815512944,Still
0,RIGHT_THUMB,0.7412161521973473,0.48155414409492636,0.6651927451546632,0.8574278847299421,Still
0,LEFT_HIP,0.3573085063972732,0.4793572059498219,0.6657982402600979,0.999962828408627,Still
0,RIGHT_HIP,0.5956529472861871,0.4784772818944434,0.6863117999688936,0.9999366176711209,Still
0,LEFT_KNEE,0.3344440888914315,0.6863867150887782,0.7464803667289689,0.988465051555727,Still
0,RIGHT_KNEE,0.6637994990873808,0.6916478421939037,0.6843245760037627,0.9875664203916363,Still
0,LEFT_ANKLE,0.32246450975099217,0.9168666424993744,0.7876606157805032,0.9791785078306563,Still
0,RIGHT_ANKLE,0.7015060450964374,0.9100024872374085,0.710390168142146,0.9865432485111509,Still
0,LEFT_HEEL,0.3646579510492889,0.9451565974884008,0.7872334351031198,0.8497314590802731,Still
0,RIGHT_HEEL,0.701785819632128,0.9387601668564308,0.710223358777632,0.9148174858978289,Still
0,LEFT_FOOT_INDEX,0.2405743690771378,0.9907749750364515,0.7428165075557888,0.9816953740431096,Still
0,RIGHT_FOOT_INDEX,0.6819727769544444,0.9824453737748896,0.6687453730031232,0.9820524754850175,Still
1,NOSE,0.49761789412902546,0.030121466171747713,0.3041035063980656,0.9999790314099948,Still
1,LEFT_EYE_INNER,0.5223806220827028,0.012395021805267581,0.323577674489197,0.9999299458470277,Still
1,LEFT_EYE,0.5251140103579148,0.013310731809432319,0.3232350461890679,0.9999242271406628,Still
1,LEFT_EYE_OUTER,0.5255309906163803,0.014235012206427533,0.32323441115321927,0.9999410655538488,Still
1,RIGHT_EYE_INNER,0.48211632900055257,0.011624598194455216,0.32405276068340644,0.999956791996353,Still
1,RIGHT_EYE,0.46595644455726815,0.012502425238822223,0.3236526880988089,0.9999650523499914,Still
1,RIGHT_EYE_OUTER,0.45463853666297815,0.013439378876279273,0.32341941826376863,0.999968547114992,Still
1,LEFT_EAR,0.5227395021979735,0.023590370963071483,0.46095775789163024,0.9999672762913558,Still
1,RIGHT_EAR,0.43153032201780883,0.022335537808561512,0.4667251799281468,0.9999285161704368,Still
1,MOUTH_LEFT,0.516095080437414,0.050545122571205414,0.3614298064976973,0.9999899922638611,Still
1,MOUTH_RIGHT,0.47166456016403924,0.052927828539626964,0.3604598950783187,0.9999871329106784,Still
1,LEFT_SHOULDER,0.5111217081799642,0.14909315214671925,0.5552110750675348,0.9999988880293182,Still
1,RIGHT_SHOULDER,0.2875411840630413,0.1586065617115694,0.5864297284412078,0.9999572685552169,Still
1,LEFT_ELBOW,0.46957921194753505,0.2946383440104624,0.6122686822386982,0.9896429462139782,Still
1,RIGHT_ELBOW,0.20716052980179844,0.3138375739150794,0.609666682383804,0.8785659708377742,Still
1,LEFT_WRIST,0.3558767847917066,0.43995564548187116,0.5099273302018656,0.9926975296777032,Still
1,RIGHT_WRIST,0.11312522457939966,0.4602270862341985,0.4867582060258445,0.9218335443430083,Still
1,LEFT_PINKY,0.3405627043560804,0.4875971827842325,0.47322457338953183,0.9862862244306316,Still
1,RIGHT_PINKY,0.10514673414625886,0.50522009862881,0.44423882512864377,0.9060198915669733,Still
1,LEFT_INDEX,0.22684910409579206,0.4832472525508771,0.43077701769278676,0.9872053476258635,Still
1,RIGHT_INDEX,0.1400562051846781,0.5040250758753289,0.4051603065974245,0.9095380079521789,Still
1,LEFT_THUMB,0.3005057840927168,0.46896724578209026,0.49259426485366054,0.979790885970584,Still
1,RIGHT_THUMB,0.1623507943630349,0.4883152722941446,0.4671413136277476,0.8685985833493515,Still
1,LEFT_HIP,0.411401974332251,0.4590638833434597,0.6643472511494282,0.9999652112029462,Still
1,RIGHT_HIP,0.36231517450601514,0.45875334336494766,0.6876916543152193,0.9999409067008944,Still
1,LEFT_KNEE,0.4543373097667236,0.6817910698694892,0.6080056998171784,0.9882442459488523,Still
1,RIGHT_KNEE,0.5560997105719023,0.6848402150548615,0.6473750449221713,0.9853240520847066,Still
1,LEFT_ANKLE,0.5386844161114381,0.9165534584634999,0.7800267572354793,0.9801991380638686,Still
1,RIGHT_ANKLE,0.41066008019607425,0.912671526383316,0.8074871758479355,0.9864379290022609,Still
1,LEFT_HEEL,0.5196807531208716,0.9451567798371844,0.7858472709149187,0.8338742805946819,Still
1,RIGHT_HEEL,0.44531033521101104,0.9418961100628082,0.8155085120998935,0.8996177997912675,Still
1,LEFT_FOOT_INDEX,0.5632102742505531,0.9896595475270219,0.5944704332865471,0.9822380157359736,Still
1,RIGHT_FOOT_INDEX,0.3607355209973919,0.9890661845851091,0.6426156827606447,0.9821101391075326,Still
2,NOSE,0.49082777508630127,0.02062765910113723,0.17724337394334655,0.9999812553513592,Still
2,LEFT_EYE_INNER,0.5184530524027542,0.005532690031137821,0.20030734676677575,0.9999358234063478,Still
2,LEFT_EYE,0.5304096149480051,0.006422187397656709,0.19993860261737434,0.9999302635529368,Still
2,LEFT_EYE_OUTER,0.5374374976536482,0.0069398300071699115,0.19996257522065763,0.9999463077013502,Still
