frame,landmark,x,y,z,visibility,annotation
0,NOSE,0.5773910367652406,0.10107356957523134,0.1932549011269895,0.9999769023328637,Still
0,LEFT_EYE_INNER,0.6040686846430354,0.0840695639905144,0.20220334078109659,0.9998752126035262,Still
0,LEFT_EYE,0.6198817145023874,0.08400118919430155,0.2019954169743587,0.9998182183599456,Still
0,LEFT_EYE_OUTER,0.6320681979562157,0.08432186078674431,0.20196768236906854,0.9998899111189763,Still
0,RIGHT_EYE_INNER,0.5578184156026471,0.0832368178896995,0.20460122674402986,0.9999397060896849,Still
0,RIGHT_EYE,0.5432899127719022,0.08264268587362755,0.20435521607979545,0.9999430057564176,Still
0,RIGHT_EYE_OUTER,0.5293150483864979,0.08202064577746876,0.20420113255782463,0.9999679032417719,Still
0,LEFT_EAR,0.6481280046419795,0.08693921232544849,0.28871848419708346,0.9999115089375978,Still
0,RIGHT_EAR,0.5085351520713908,0.08368594417298675,0.3024520434595692,0.9998608140577794,Still
0,MOUTH_LEFT,0.5850093592793773,0.12922410110787325,0.23145505470040054,0.999975402484349,Still
0,MOUTH_RIGHT,0.5522064959815078,0.11516311885198566,0.23307028467664773,0.9999796020601925,Still
0,LEFT_SHOULDER,0.8252648398171618,0.18652458353004658,0.356669949666621,0.9999847015451442,Still
0,RIGHT_SHOULDER,0.2602107130755882,0.1750646730994791,0.38440949531720275,0.9999793020904892,Still
0,LEFT_ELBOW,0.9223155133998744,0.32888424271037076,0.36799858214867925,0.9160237815980583,Still
0,RIGHT_ELBOW,0.12973229435282363,0.3140073754853874,0.38769227379482324,0.9294756229620802,Still
0,LEFT_WRIST,0.940942657434495,0.4549353501572543,0.27125605654978857,0.9464494086097304,Still
0,RIGHT_WRIST,0.0700966356593371,0.45067960051133804,0.28104097104211434,0.9747014551530286,Still
0,LEFT_PINKY,0.9541407112880655,0.4998182098672117,0.2326096201700797,0.9094025503424152,Still
0,RIGHT_PINKY,0.04737814643136007,0.49160586968942177,0.24375972452635455,0.9508493642142133,Still
0,LEFT_INDEX,0.9031557605972944,0.498995076549538,0.2044805362012258,0.9215495234981272,Still
0,RIGHT_INDEX,0.10612970032065983,0.49080576053781966,0.21494366252909514,0.9563790057204216,Still
0,LEFT_THUMB,0.8897126466256702,0.482123324255455,0.25816476558878787,0.8879889131197745,Still
0,RIGHT_THUMB,0.13411032984190596,0.4762834034523845,0.26639034798013417,0.9284044311524537,Still
0,LEFT_HIP,0.6986181141486596,0.4329713035166506,0.46739274177234935,0.9999748025449433,Still
0,RIGHT_HIP,0.4533356823626029,0.4303730612605614,0.4879785650080929,0.9999751025146466,Still
0,LEFT_KNEE,0.7041562153104204,0.651017365802834,0.46892045315472997,0.8603437052857661,Still
0,RIGHT_KNEE,0.43736171109472144,0.6550228729973044,0.510686733903866,0.7608137578104612,Still
0,LEFT_ANKLE,0.7268751337154868,0.8154405329202937,0.6498083204416001,0.8100441855372598,Still
0,RIGHT_ANKLE,0.4695557866912612,0.8392671338169183,0.650825798944173,0.8280471672361092,Still
0,LEFT_HEEL,0.7266382279621322,0.8382364729148205,0.66038409984938,0.22213596426760862,Still
0,RIGHT_HEEL,0.5041450996238046,0.8481489578270148,0.659039121525453,0.02384699145386282,Still
0,LEFT_FOOT_INDEX,0.7206632245233506,0.8747730336625711,0.5436067405293074,0.801559542486209,Still
0,RIGHT_FOOT_INDEX,0.3792350390476047,0.8659960975201343,0.5443042905005718,0.7898988202191575,Still
1,NOSE,0.539414872831609,0.02350990232947192,0.02873905238612562,0.9999796020601925,Still
1,LEFT_EYE_INNER,0.5720280398559598,0.0033676137583734667,0.051800826782729625,0.999886011512837,Still
1,LEFT_EYE,0.5958653937560312,0.003979982929557757,0.051495746124539,0.9998323169359891,Still
1,LEFT_EYE_OUTER,0.6164513020267246,0.005610938882079808,0.05145412278336964,0.9998998101191781,Still
1,RIGHT_EYE_INNER,0.50220629212239,0.004256001593861414,0.0520304195894275,0.9999454055140431,Still
1,RIGHT_EYE,0.4782927592889479,0.0053869571587714105,0.05172053788673536,0.9999481052413701,Still
1,RIGHT_EYE_OUTER,0.45521826766530404,0.006987582454810237,0.0515098491927623,0.9999715028782088,Still
1,LEFT_EAR,0.6442748527332465,0.017942589203139125,0.20396328795588975,0.9999202080589855,Still
1,RIGHT_EAR,0.4182867207672998,0.02129055102178462,0.2074297492521624,0.9998725128762,Still
1,MOUTH_LEFT,0.5786171957096884,0.04746270976604494,0.08917794415587937,0.9999793020904892,Still
1,MOUTH_RIGHT,0.4963851486701625,0.04821510385294303,0.08810936882254006,0.9999832016966286,Still
1,LEFT_SHOULDER,0.8341191923488025,0.16911959310019237,0.3271591400934927,0.9999871013027679,Still
1,RIGHT_SHOULDER,0.22263175253820666,0.15970542246243846,0.32834844883610464,0.9999817018481121,Still
1,LEFT_ELBOW,0.9356483288595197,0.3242402219002457,0.3917104640522437,0.9230742694987804,Still
1,RIGHT_ELBOW,0.08908385927197449,0.31188108987254537,0.35258388571422206,0.9356394004205582,Still
1,LEFT_WRIST,0.9665100241819831,0.45679038473614064,0.27080943081174047,0.9510017488233684,Still
1,RIGHT_WRIST,0.04509385137296951,0.44555714993383455,0.19864793156213956,0.9768747356516991,Still
1,LEFT_PINKY,0.9761223034535238,0.5011960162766125,0.22552212109117287,0.9164740361223522,Still
1,RIGHT_PINKY,0.022136310506190693,0.490269305220594,0.1451591089724364,0.9549241526605812,Still
1,LEFT_INDEX,0.9290106759946877,0.5007787904793135,0.1811477385558638,0.9276650058344105,Still
1,RIGHT_INDEX,0.06559714305395126,0.4893881075918505,0.10300602398198894,0.9600197380064612,Still
1,LEFT_THUMB,0.9107723664030734,0.4860656506575066,0.25122245523958353,0.8964312604426947,Still
1,RIGHT_THUMB,0.09085485853142883,0.47334848121902495,0.17745601396623845,0.9343510305459146,Still
1,LEFT_HIP,0.7226760650726884,0.4400907322692602,0.47666829729151006,0.999976302393458,Still
1,RIGHT_HIP,0.4064656816051051,0.44854990391092975,0.4786939350258786,0.9999769023328637,Still
1,LEFT_KNEE,0.7397719052522906,0.6917154089037628,0.45104496287485174,0.8667645567797653,Still
1,RIGHT_KNEE,0.41146044457167186,0.6885458262303392,0.4524031681835467,0.7716906592434158,Still
1,LEFT_ANKLE,0.7282673841935363,0.8923945055192103,0.6975866435284899,0.8194950310018685,Still
1,RIGHT_ANKLE,0.465001359418431,0.8957032409808449,0.6623687959199007,0.833758590382371,Still
1,LEFT_HEEL,0.7099277888088213,0.9117165097224772,0.7119604349351946,0.20036086355278115,Still
1,RIGHT_HEEL,0.49820464494072114,0.9160117182927386,0.6595328360794379,0.0,Still
1,LEFT_FOOT_INDEX,0.7411289632090088,0.9345025268440846,0.5539057204316635,0.812027585213893,Still
1,RIGHT_FOOT_INDEX,0.38504373636423894,0.9324898891351517,0.5325263531261679,0.7962953741672081,Still
2,NOSE,0.5244142752025125,0.019904275285301976,0.007401110164381386,0.999978102211676,Still
2,LEFT_EYE_INNER,0.5585789174050837,0.0027464845509395652,0.029927439499659148,0.9998872113916493,Still
2,LEFT_EYE,0.5853067790023392,0.0035371747255123487,0.02955038604041449,0.9998362165421284,Still
2,LEFT_EYE_OUTER,0.6093921972600906,0.004455602508316225,0.029527066681407088,0.9999028098162084,Still
2,RIGHT_EYE_INNER,0.48197724460154223,0.0021127191850220384,0.028109215360581863,0.9999439056655275,Still
2,RIGHT_EYE,0.4589074739258825,0.0028611014854076355,0.027739663533370706,0.9999457054837464,Still
2,RIGHT_EYE_OUTER,0.4344656240953748,0.0038956385097395074,0.02753600494027486,0.9999691031205842,Still
2,LEFT_EAR,0.6405448746491746,0.016396811036715475,0.18327089332049118,0.9999247076045314,Still
2,RIGHT_EAR,0.4016874384801463,0.018227154716969396,0.1771892130646538,0.9998671134215442,Still
2,MOUTH_LEFT,0.570892437277378,0.0451416683915411,0.06911373618697703,0.9999814018784097,Still
2,MOUTH_RIGHT,0.4806330619575063,0.04383031809784721,0.06509684799854537,0.9999844015754409,Still
2,LEFT_SHOULDER,0.8378397285369075,0.1678277203207259,0.3042444834176853,0.9999886011512835,Still
2,RIGHT_SHOULDER,0.2103403352860176,0.15934052431530232,0.30989364100369776,0.9999787021510826,Still
2,LEFT_ELBOW,0.9505377696224588,0.325500659328392,0.3736246668578797,0.9296106093284573,Still
2,RIGHT_ELBOW,0.07717677010335278,0.311210288158679,0.33904817663831466,0.93869039227038,Still
2,LEFT_WRIST,0.9771995379479455,0.4569056606113885,0.24725531358815203,0.9551140334826185,Still
2,RIGHT_WRIST,0.03303118550943651,0.44667424836175695,0.19718942139569196,0.977097913110776,Still
2,LEFT_PINKY,0.9863238428688259,0.5014763374365963,0.2026002199821445,0.9231366631970159,Still
2,RIGHT_PINKY,0.013446976565429036,0.4917965749033488,0.14845708361323356,0.9557793662840046,Still
2,LEFT_INDEX,0.936492091017302,0.501208729957541,0.15805690069343808,0.9333950271022617,Still
2,RIGHT_INDEX,0.05343769775675611,0.49060164394096195,0.10500565901687392,0.9607876604462948,Still
2,LEFT_THUMB,0.9178537883783564,0.48635659239241236,0.22773675290014167,0.9044158539987466,Still
2,RIGHT_THUMB,0.08132562502668961,0.4737892738395083,0.1757054545481045,0.936260637675594,Still
2,LEFT_HIP,0.7250159385641579,0.4621126881760441,0.4769258622272713,0.999978102211676,Still
2,RIGHT_HIP,0.3873316794278896,0.4652187024448253,0.47840189146739504,0.9999778022419736,Still
2,LEFT_KNEE,0.7503833087879803,0.705951553123418,0.4866785227996245,0.8792363971238899,Still
2,RIGHT_KNEE,0.39875229636566356,0.7023141224963156,0.47906054623007727,0.7918756205623225,Still
2,LEFT_ANKLE,0.7295175770549909,0.914359792518929,0.7179628979567568,0.8368947736278622,Still
2,RIGHT_ANKLE,0.4605156004799058,0.9135057277458255,0.6906516847786784,0.8492760231216643,Still
2,LEFT_HEEL,0.6860324960016788,0.9502831507292148,0.731105307181758,0.26765876646458686,Still
2,RIGHT_HEEL,0.5047384369499155,0.9462104315752015,0.6999133068535724,0.07997522250252675,Still
2,LEFT_FOOT_INDEX,0.8491940376143674,0.9891001892322874,0.5695220393019503,0.8298778823338839,Still
2,RIGHT_FOOT_INDEX,0.349621176112604,0.9842807738910607,0.5472037034314221,0.8148308020889887,Still
3,NOSE,0.5257457971224104,0.02081890446831619,0.04235365719779233,0.9999742026055367,Still
