frame,landmark,x,y,z,visibility,annotation
0,NOSE,0.5406173467636108,0.3936280906200409,-0.313831627368927,0.9674044251441956,Still
0,LEFT_EYE_INNER,0.5503380298614502,0.3525133430957794,-0.3091080486774444,0.9233421683311462,Still
0,LEFT_EYE,0.5579643249511719,0.3481306433677673,-0.3096513748168945,0.9183796644210817,Still
0,LEFT_EYE_OUTER,0.5653746128082275,0.3448578119277954,-0.3096233010292053,0.932276725769043,Still
0,RIGHT_EYE_INNER,0.5312349796295166,0.3613964021205902,-0.3031455874443054,0.9506992101669312,Still
0,RIGHT_EYE,0.5183451771736145,0.3975860476493835,-0.3037218451499939,0.9602779746055604,Still
0,RIGHT_EYE_OUTER,0.5145953893661499,0.3991450071334839,-0.3042202591896057,0.9674491286277772,Still
0,LEFT_EAR,0.5797075033187866,0.3478060960769653,-0.2395006865262985,0.9555274844169616,Still
0,RIGHT_EAR,0.5106576681137085,0.4085843861103058,-0.2121807038784027,0.954203724861145,Still
0,MOUTH_LEFT,0.5557219982147217,0.4155774116516113,-0.279924064874649,0.9719749093055724,Still
0,MOUTH_RIGHT,0.5319215655326843,0.4265134930610657,-0.2748717963695526,0.9710266590118408,Still
0,LEFT_SHOULDER,0.6449969410896301,0.4631197154521942,-0.2252309322357177,0.9994398355484008,Still
0,RIGHT_SHOULDER,0.4776028990745544,0.5008246302604675,-0.1803729832172393,0.998356819152832,Still
0,LEFT_ELBOW,0.6793548464775085,0.6028586030006409,-0.3910247385501861,0.9493481516838074,Still
0,RIGHT_ELBOW,0.4556288123130798,0.6543570756912231,-0.3555230498313904,0.894400417804718,Still
0,LEFT_WRIST,0.6799554824829102,0.7146781086921692,-0.624750018119812,0.8891355991363525,Still
0,RIGHT_WRIST,0.4760767817497253,0.7691622376441956,-0.6171419024467468,0.8997434377670288,Still
0,LEFT_PINKY,0.6809068918228149,0.7508286237716675,-0.6891408562660217,0.8589930534362793,Still
0,RIGHT_PINKY,0.475407987833023,0.8153853416442871,-0.6939818859100342,0.8871970772743225,Still
0,LEFT_INDEX,0.6673310995101929,0.7268056869506836,-0.7035256624221802,0.8761498332023621,Still
0,RIGHT_INDEX,0.4861897528171539,0.7966874837875366,-0.6927646398544312,0.8930904865264893,Still
0,LEFT_THUMB,0.6621420383453369,0.7164830565452576,-0.6357911229133606,0.8683871626853943,Still
0,RIGHT_THUMB,0.4932979047298431,0.7835490107536316,-0.6277853846549988,0.8866830468177795,Still
0,LEFT_HIP,0.6010965704917908,0.8532379865646362,-0.0005823756218887,0.99634450674057,Still
0,RIGHT_HIP,0.5050743818283081,0.853944718837738,0.0001384329225402,0.9967426657676696,Still
0,LEFT_KNEE,0.613939642906189,0.9928813576698304,0.2005270272493362,0.1259839087724685,Still
0,RIGHT_KNEE,0.48881596326828,1.0457111597061155,0.1605893969535827,0.1435660421848297,Still
0,LEFT_ANKLE,0.6130701303482056,1.288670301437378,0.5371276140213013,0.0214270036667585,Still
0,RIGHT_ANKLE,0.4783603549003601,1.2549169063568115,0.4501449167728424,0.0431326329708099,Still
0,LEFT_HEEL,0.6199287176132202,1.315706491470337,0.5581778883934021,0.0112382248044013,Still
0,RIGHT_HEEL,0.4823759198188782,1.2860513925552368,0.4779977798461914,0.0181959234178066,Still
0,LEFT_FOOT_INDEX,0.5802657604217529,1.3752509355545044,0.4155042767524719,0.0154518354684114,Still
0,RIGHT_FOOT_INDEX,0.4736031591892242,1.3369828462600708,0.4006028175354004,0.02581687271595,Still
1,NOSE,0.5334252119064331,0.3763775825500488,-0.1886944621801376,0.9135782718658448,Still
1,LEFT_EYE_INNER,0.5455631017684937,0.3389639258384704,-0.1804313212633133,0.8611375689506531,Still
1,LEFT_EYE,0.553230881690979,0.3363637626171112,-0.18095164000988,0.85606449842453,Still
1,LEFT_EYE_OUTER,0.5609755516052246,0.3348326385021209,-0.1809021830558776,0.8751688003540039,Still
1,RIGHT_EYE_INNER,0.5267847180366516,0.3438301384449005,-0.1712138801813125,0.8927894234657288,Still
1,RIGHT_EYE,0.5178214311599731,0.3478004932403564,-0.1717716604471206,0.906334400177002,Still
1,RIGHT_EYE_OUTER,0.5129416584968567,0.3490108549594879,-0.1722277849912643,0.9187417030334472,Still
1,LEFT_EAR,0.579465389251709,0.3456256091594696,-0.1122623085975647,0.9051993489265442,Still
1,RIGHT_EAR,0.5109516382217407,0.3612887859344482,-0.06965272128582,0.891550600528717,Still
1,MOUTH_LEFT,0.5515999794006348,0.4054188728332519,-0.1568709909915924,0.91791832447052,Still
1,MOUTH_RIGHT,0.5275744199752808,0.4117557108402252,-0.1477214694023132,0.912642776966095,Still
1,LEFT_SHOULDER,0.6463749408721924,0.4786275327205658,-0.1013038009405136,0.9979684352874756,Still
1,RIGHT_SHOULDER,0.4804396033287048,0.4952265918254852,-0.0651329010725021,0.9936245679855348,Still
1,LEFT_ELBOW,0.6837893724441528,0.5994240045547485,-0.2512314021587372,0.8872140645980835,Still
1,RIGHT_ELBOW,0.4725018143653869,0.6181687712669373,-0.2780120968818664,0.8136366605758667,Still
1,LEFT_WRIST,0.680400013923645,0.69450843334198,-0.51759934425354,0.8174893856048584,Still
1,RIGHT_WRIST,0.4787396490573883,0.6545020341873169,-0.428901344537735,0.8182530999183655,Still
1,LEFT_PINKY,0.6820462346076965,0.7291955947875977,-0.5545035600662231,0.7961083650588989,Still
1,RIGHT_PINKY,0.4754161834716797,0.673556923866272,-0.491138607263565,0.8093480467796326,Still
1,LEFT_INDEX,0.6677063703536987,0.7077380418777466,-0.455247014760971,0.8145674467086792,Still
1,RIGHT_INDEX,0.4818682074546814,0.6539603471755981,-0.5075974464416504,0.8158101439476013,Still
1,LEFT_THUMB,0.6621806621551514,0.6965367794036865,-0.4492712616920471,0.8070178627967834,Still
1,RIGHT_THUMB,0.4903017580509186,0.6483727693557739,-0.4425644874572754,0.8090952634811401,Still
1,LEFT_HIP,0.6008651256561279,0.8862061500549316,-0.0003811885253526,0.992455005645752,Still
1,RIGHT_HIP,0.5028148889541626,0.8760272264480591,-5.456236613099463e-05,0.9921990633010864,Still
1,LEFT_KNEE,0.6159880757331848,0.9627065658569336,0.2094673812389373,0.1140359044075012,Still
1,RIGHT_KNEE,0.4757269322872162,1.0136866569519043,0.2074412107467651,0.1298245638608932,Still
1,LEFT_ANKLE,0.6102346777915955,1.230920433998108,0.5308688282966614,0.0197504982352256,Still
1,RIGHT_ANKLE,0.4745473861694336,1.1837890148162842,0.5475517511367798,0.0392281375825405,Still
1,LEFT_HEEL,0.6138293147087097,1.2587405443191528,0.556510329246521,0.0107071148231625,Still
1,RIGHT_HEEL,0.4808650016784668,1.2115198373794556,0.5806165933609009,0.0168431624770164,Still
1,LEFT_FOOT_INDEX,0.5823180079460144,1.292005181312561,0.4445033967494964,0.0142509704455733,Still
1,RIGHT_FOOT_INDEX,0.4689112603664398,1.2617392539978027,0.498779833316803,0.0235042292624712,Still
2,NOSE,0.5111210346221924,0.4239398241043091,-0.1354615837335586,0.9042257070541382,Still
2,LEFT_EYE_INNER,0.5151441693305969,0.4061046242713928,-0.1227742806077003,0.8461287021636963,Still
2,LEFT_EYE,0.5163670182228088,0.3946482241153717,-0.1232745498418808,0.8424325585365295,Still
2,LEFT_EYE_OUTER,0.5225035548210144,0.3956598043441772,-0.1232559457421302,0.8643041849136353,Still
2,RIGHT_EYE_INNER,0.5045425295829773,0.4082458019256592,-0.1148433312773704,0.8798544406890869,Still
2,RIGHT_EYE,0.5012370347976685,0.4101934731006622,-0.1153144240379333,0.8955362439155579,Still
2,RIGHT_EYE_OUTER,0.4955210089683532,0.4085753560066223,-0.1157100573182106,0.9096288681030272,Still
2,LEFT_EAR,0.5426276922225952,0.4188811480998993,-0.0445937998592853,0.8996767997741699,Still
