frame,landmark,x,y,z,visibility,annotation
17,NOSE,0.6789090037345886,-0.3492369055747986,-0.2519326210021972,0.6554524898529053,Still
17,LEFT_EYE_INNER,0.6904637813568115,-0.386807382106781,-0.2393768578767776,0.562440037727356,Still
17,LEFT_EYE,0.6962019205093384,-0.3856832385063171,-0.239881545305252,0.5777074694633484,Still
17,LEFT_EYE_OUTER,0.7021161317825317,-0.3832747042179107,-0.2401200979948043,0.6084737777709961,Still
17,RIGHT_EYE_INNER,0.6734205484390259,-0.3906648755073547,-0.2326536476612091,0.6128528714179993,Still
17,RIGHT_EYE,0.6679373979568481,-0.3917166292667389,-0.2334732562303543,0.6552464365959167,Still
17,RIGHT_EYE_OUTER,0.6621953248977661,-0.3931924700736999,-0.2342105209827423,0.697018027305603,Still
17,LEFT_EAR,0.7083103060722351,-0.3604679405689239,-0.1532156318426132,0.7026992440223694,Still
17,RIGHT_EAR,0.6502866148948669,-0.3764638304710388,-0.1169405430555343,0.6809566617012024,Still
17,MOUTH_LEFT,0.6856579780578613,-0.3040098547935486,-0.2124483287334442,0.6798296570777893,Still
17,MOUTH_RIGHT,0.6628342866897583,-0.3083491921424866,-0.2058860957622528,0.7040928602218628,Still
17,LEFT_SHOULDER,0.7572588920593262,-0.084391176700592,-0.1224175691604614,0.9548292756080629,Still
17,RIGHT_SHOULDER,0.5135563611984253,-0.1310604214668274,-0.0808022171258926,0.9239086508750916,Still
17,LEFT_ELBOW,0.8418142199516296,0.2786439061164856,-0.2029385268688202,0.3430705070495605,Still
17,RIGHT_ELBOW,0.4426083564758301,0.2632004022598266,-0.0748776122927665,0.23685984313488,Still
17,LEFT_WRIST,0.9516876339912416,0.4920704364776611,-0.3867456316947937,0.1114979311823844,Still
17,RIGHT_WRIST,0.3838832974433899,0.5751360654830933,-0.234249472618103,0.1928338706493377,Still
17,LEFT_PINKY,0.9819477200508118,0.5377558469772339,-0.4313234388828277,0.1350533813238144,Still
17,RIGHT_PINKY,0.3613140881061554,0.6844664216041565,-0.2931359708309173,0.2011361867189407,Still
17,LEFT_INDEX,0.9873213768005372,0.5067793726921082,-0.4907326102256775,0.1533654034137725,Still
17,RIGHT_INDEX,0.3638013005256653,0.6838297843933105,-0.3514484763145447,0.2119033336639404,Still
17,LEFT_THUMB,0.9679773449897766,0.4946341514587402,-0.4171873927116394,0.147959366440773,Still
17,RIGHT_THUMB,0.3786759972572326,0.6486939787864685,-0.2658773958683014,0.2102109938859939,Still
17,LEFT_HIP,0.6943883299827576,0.596518337726593,-0.0254255719482898,0.3529190123081207,Still
17,RIGHT_HIP,0.5514705181121826,0.5420117974281311,0.0249072611331939,0.3500611484050751,Still
17,LEFT_KNEE,0.6987735033035278,1.106928467750549,-0.0067197019234299,0.0725572258234024,Still
17,RIGHT_KNEE,0.5309202671051025,1.0662978887557983,0.123755857348442,0.0578320287168026,Still
17,LEFT_ANKLE,0.6716073155403137,1.5349469184875488,0.3950428664684295,0.0373094193637371,Still
17,RIGHT_ANKLE,0.5255411863327026,1.4670716524124146,0.5133996605873108,0.0258204545825719,Still
17,LEFT_HEEL,0.6710918545722961,1.5929288864135742,0.4225534498691559,0.0299602225422859,Still
17,RIGHT_HEEL,0.5327916741371155,1.524774193763733,0.5428282618522644,0.0198267698287963,Still
17,LEFT_FOOT_INDEX,0.6311491131782532,1.674256682395935,0.18754743039608,0.028841333463788,Still
17,RIGHT_FOOT_INDEX,0.5166164040565491,1.609417200088501,0.3171166181564331,0.0193692352622747,Still
18,NOSE,0.6698061227798462,-0.327679306268692,-0.1706905514001846,0.6356574892997742,Still
18,LEFT_EYE_INNER,0.6773467659950256,-0.3644855618476867,-0.1663357317447662,0.5177617073059082,Still
18,LEFT_EYE,0.6816869974136353,-0.365323930978775,-0.1668425500392913,0.5296004414558411,Still
18,LEFT_EYE_OUTER,0.6861738562583923,-0.3647591769695282,-0.1670140922069549,0.558742344379425,Still
18,RIGHT_EYE_INNER,0.6646929979324341,-0.3619812130928039,-0.1594527661800384,0.584722638130188,Still
18,RIGHT_EYE,0.6606219410896301,-0.3600722849369049,-0.160278171300888,0.6360508799552917,Still
18,RIGHT_EYE_OUTER,0.6562480926513672,-0.3586680591106415,-0.1610502302646637,0.6940754652023315,Still
18,LEFT_EAR,0.6925204992294312,-0.3403628170490265,-0.1125993728637695,0.6524184346199036,Still
18,RIGHT_EAR,0.6482032537460327,-0.3342384099960327,-0.0767743289470672,0.6789863705635071,Still
18,MOUTH_LEFT,0.6777238845825195,-0.2859505414962768,-0.1410620808601379,0.6774871349334717,Still
18,MOUTH_RIGHT,0.6588861346244812,-0.2824804484844208,-0.1346942782402038,0.7176719307899475,Still
18,LEFT_SHOULDER,0.7523928880691528,-0.0513338185846805,-0.0955377966165542,0.9586237668991088,Still
18,RIGHT_SHOULDER,0.5398933291435242,-0.1113363578915596,-0.0437716469168663,0.9314757585525512,Still
18,LEFT_ELBOW,0.8115202784538269,0.2562258243560791,-0.0895970314741134,0.3271260261535644,Still
18,RIGHT_ELBOW,0.4516421854496002,0.2642557621002197,-0.0347322598099708,0.3037452101707458,Still
18,LEFT_WRIST,0.7351532578468323,0.5229413509368896,-0.1739424765110016,0.1017110869288444,Still
18,RIGHT_WRIST,0.3957723975181579,0.575384795665741,-0.2156794071197509,0.2699381709098816,Still
18,LEFT_PINKY,0.7302418947219849,0.5895612835884094,-0.2124360799789428,0.1231046020984649,Still
18,RIGHT_PINKY,0.3674139380455017,0.6827541589736938,-0.2816729843616485,0.2742081880569458,Still
18,LEFT_INDEX,0.7296963930130005,0.5587128400802612,-0.2585774064064026,0.1396980136632919,Still
18,RIGHT_INDEX,0.3728918433189392,0.6830254197120667,-0.3320385813713074,0.2844550311565399,Still
18,LEFT_THUMB,0.7256587147712708,0.5327444672584534,-0.1934816539287567,0.1348941922187805,Still
18,RIGHT_THUMB,0.3920835554599762,0.6486762762069702,-0.2429666519165039,0.281141847372055,Still
18,LEFT_HIP,0.6914803385734558,0.6007717251777649,-0.0240218844264745,0.416948914527893,Still
18,RIGHT_HIP,0.5593408942222595,0.583687961101532,0.0236302614212036,0.4148654639720917,Still
18,LEFT_KNEE,0.6789082288742065,1.1196078062057495,0.0409526340663433,0.0694581642746925,Still
18,RIGHT_KNEE,0.566001832485199,1.0654048919677734,0.0676964074373245,0.0547978617250919,Still
18,LEFT_ANKLE,0.6545144319534302,1.5351735353469849,0.3951434791088104,0.0348083786666393,Still
18,RIGHT_ANKLE,0.5381243228912354,1.4708702564239502,0.4194682240486145,0.0240954048931598,Still
18,LEFT_HEEL,0.6577812433242798,1.593052625656128,0.4216071963310241,0.0278801955282688,Still
18,RIGHT_HEEL,0.5397852659225464,1.5322784185409546,0.4465091228485107,0.018555087968707,Still
18,LEFT_FOOT_INDEX,0.6136263608932495,1.6672600507736206,0.2166413515806198,0.0264040064066648,Still
18,RIGHT_FOOT_INDEX,0.5291978120803833,1.608256697654724,0.2575452923774719,0.0177953168749809,Still
20,NOSE,0.5965829491615295,0.1087305843830108,0.2655376493930816,0.6720917224884033,Still
20,LEFT_EYE_INNER,0.5814546942710876,0.1217861250042915,0.306613564491272,0.5659855008125305,Still
20,LEFT_EYE,0.5681855082511902,0.1168360710144043,0.3062970638275146,0.5766404271125793,Still
20,LEFT_EYE_OUTER,0.5553128719329834,0.1108445599675178,0.306301862001419,0.6028680801391602,Still
20,RIGHT_EYE_INNER,0.6196945309638977,0.1345960944890976,0.2889728248119354,0.6262503862380981,Still
20,RIGHT_EYE,0.6348874568939209,0.1383069306612014,0.2888005375862121,0.6724457740783691,Still
20,RIGHT_EYE_OUTER,0.6498137712478638,0.1425563693046569,0.2887011468410492,0.7246679067611694,Still
20,LEFT_EAR,0.5439832806587219,0.0866982117295265,0.4221884608268738,0.6871765851974487,Still
20,RIGHT_EAR,0.6906937956809998,0.1347695142030716,0.341513991355896,0.7110877633094788,Still
20,MOUTH_LEFT,0.5808593034744263,0.0735823437571525,0.3120685517787933,0.7097377181053162,Still
20,MOUTH_RIGHT,0.6292085647583008,0.0899286195635795,0.2857394814491272,0.7459039092063904,Still
20,LEFT_SHOULDER,0.5175495743751526,0.1235650777816772,0.331993967294693,0.9627612829208374,Still
20,RIGHT_SHOULDER,0.7569518089294434,0.1338444650173187,0.2964988350868225,0.9383271932601928,Still
20,LEFT_ELBOW,0.4736996293067932,0.2717684209346771,0.2488053739070892,0.3943537771701813,Still
20,RIGHT_ELBOW,0.8277179002761841,0.292010098695755,0.2852411866188049,0.3725950717926025,Still
20,LEFT_WRIST,0.4219349920749664,0.5652937293052673,0.2848685979843139,0.1915197968482971,Still
20,RIGHT_WRIST,0.8816603422164917,0.4505288004875183,0.4900764524936676,0.3428294658660888,Still
20,LEFT_PINKY,0.407890647649765,0.6362688541412354,0.2896295189857483,0.2107755541801452,Still
20,RIGHT_PINKY,0.898149311542511,0.4738058447837829,0.5001686215400696,0.3466808199882507,Still
20,LEFT_INDEX,0.4081868231296539,0.6522414088249207,0.3233994245529175,0.2257000356912613,Still
20,RIGHT_INDEX,0.8966454267501831,0.5088512301445007,0.5293008089065552,0.3558520674705505,Still
20,LEFT_THUMB,0.4202508926391601,0.6284390687942505,0.2977708280086517,0.2213805019855499,Still
20,RIGHT_THUMB,0.8661125302314758,0.4844872653484344,0.5006225109100342,0.3529121279716491,Still
20,LEFT_HIP,0.5707799792289734,0.0904531478881836,0.0195512194186449,0.4752296209335327,Still
20,RIGHT_HIP,0.7169113755226135,0.1129973754286766,-0.0210830681025981,0.4733444452285766,Still
20,LEFT_KNEE,0.5252522826194763,0.3078272044658661,0.4112741947174072,0.1624848842620849,Still
20,RIGHT_KNEE,0.7570095658302307,0.318941056728363,0.2275056391954422,0.1493143141269683,Still
20,LEFT_ANKLE,0.5365670919418335,0.4806285500526428,0.4936785101890564,0.130812868475914,Still
20,RIGHT_ANKLE,0.7744627594947815,0.4288864433765411,0.3231199085712433,0.1214148849248886,Still
20,LEFT_HEEL,0.5467537045478821,0.4652650654315948,0.5055315494537354,0.1250428408384323,Still
20,RIGHT_HEEL,0.7646994590759277,0.408982515335083,0.3376561105251312,0.1166663393378257,Still
20,LEFT_FOOT_INDEX,0.5278550982475281,0.5470576882362366,0.4648973941802978,0.1235415935516357,Still
20,RIGHT_FOOT_INDEX,0.8292516469955444,0.4879893362522125,0.2848112285137176,0.1158619448542594,Still
21,NOSE,0.6080259084701538,0.1119559928774833,0.5214240550994873,0.7048817276954651,Still
21,LEFT_EYE_INNER,0.5951051115989685,0.1218099519610405,0.5493453741073608,0.6093827486038208,Still
21,LEFT_EYE,0.5846904516220093,0.1169778406620025,0.5488179922103882,0.6189756393432617,Still
21,LEFT_EYE_OUTER,0.5745760202407837,0.1112110987305641,0.5490260720252991,0.6425769329071045,Still
21,RIGHT_EYE_INNER,0.6249967813491821,0.1344123780727386,0.5436551570892334,0.6636232733726501,Still
21,RIGHT_EYE,0.63720703125,0.1376549005508422,0.5434245467185974,0.7052008509635925,Still
21,RIGHT_EYE_OUTER,0.6501315832138062,0.1413328945636749,0.5432533025741577,0.7521986961364746,Still
21,LEFT_EAR,0.5603486895561218,0.0901826024055481,0.593586802482605,0.718458354473114,Still
21,RIGHT_EAR,0.6840952634811401,0.134177878499031,0.5603461265563965,0.7399779558181763,Still
21,MOUTH_LEFT,0.6019360423088074,0.0886911302804946,0.5376137495040894,0.7387502193450928,Still
21,MOUTH_RIGHT,0.6378013491630554,0.0998014211654663,0.5249863266944885,0.7712979912757874,Still
21,LEFT_SHOULDER,0.5245187878608704,0.1299526393413543,0.4316332340240478,0.9664850234985352,Still
21,RIGHT_SHOULDER,0.7475921511650085,0.1229418441653251,0.4611802101135254,0.94449383020401,Still
21,LEFT_ELBOW,0.481915146112442,0.269919753074646,0.3099894523620605,0.4544012546539306,Still
21,RIGHT_ELBOW,0.7957443594932556,0.2635604739189148,0.3742901384830475,0.4288678765296936,Still
21,LEFT_WRIST,0.4304015040397644,0.5646305680274963,0.2638410627841949,0.2721760272979736,Still
21,RIGHT_WRIST,0.8659022450447083,0.4140938520431518,0.4402670860290527,0.4082362651824951,Still
21,LEFT_PINKY,0.4200251996517181,0.6362981796264648,0.2687057256698608,0.2894915640354156,Still
21,RIGHT_PINKY,0.8823288679122925,0.4693202078342438,0.4441286027431488,0.41148442029953,Still
21,LEFT_INDEX,0.4219988882541656,0.651390552520752,0.3003617227077484,0.3028497397899627,Still
21,RIGHT_INDEX,0.8836086988449097,0.4929697811603546,0.4644392132759094,0.4195481538772583,Still
21,LEFT_THUMB,0.4302478432655334,0.6287388205528259,0.2781079113483429,0.2990527153015136,Still
21,RIGHT_THUMB,0.867578387260437,0.4672667980194092,0.4474034905433655,0.4171098470687866,Still
