frame,landmark,x,y,z,visibility,annotation
0,NOSE,0.31674724817276,0.7526006698608398,-0.0902363136410713,0.7516298890113831,Still
0,LEFT_EYE_INNER,0.3029879927635193,0.769327700138092,-0.1116674169898033,0.6168407797813416,Still
0,LEFT_EYE,0.2998051047325134,0.7702628970146179,-0.1119078248739242,0.6172806620597839,Still
0,LEFT_EYE_OUTER,0.2968135476112366,0.7704232335090637,-0.1117947921156883,0.649267852306366,Still
0,RIGHT_EYE_INNER,0.3058729171752929,0.7676072716712952,-0.0797634944319725,0.672488808631897,Still
0,RIGHT_EYE,0.3042201697826385,0.7660815119743347,-0.0801967605948448,0.7079423069953918,Still
0,RIGHT_EYE_OUTER,0.3026469647884369,0.7650282979011536,-0.0804041251540184,0.7538182139396667,Still
0,LEFT_EAR,0.2751612961292267,0.757564902305603,-0.1591279357671737,0.7527398467063904,Still
0,RIGHT_EAR,0.2806697189807892,0.7530182003974915,-0.0137944789603352,0.7703572511672974,Still
0,MOUTH_LEFT,0.3040293157100677,0.7335962653160095,-0.1002408415079116,0.8154702186584473,Still
0,MOUTH_RIGHT,0.3062032163143158,0.7288962602615356,-0.0604251213371753,0.8274293541908264,Still
0,LEFT_SHOULDER,0.2340022623538971,0.6741045713424683,-0.1573028862476349,0.9959548711776732,Still
0,RIGHT_SHOULDER,0.2596037983894348,0.6769465804100037,0.0123851364478468,0.9971867799758912,Still
0,LEFT_ELBOW,0.2198071479797363,0.7065238356590271,-0.1910336315631866,0.6753201484680176,Still
0,RIGHT_ELBOW,0.2389606684446334,0.6769930124282837,-0.0195337999612092,0.5057564377784729,Still
0,LEFT_WRIST,0.2328157871961593,0.7698795795440674,-0.1567328125238418,0.4752155840396881,Still
0,RIGHT_WRIST,0.2434181272983551,0.7695872187614441,-0.1221261024475097,0.5622161030769348,Still
0,LEFT_PINKY,0.2330398559570312,0.7807155251502991,-0.172232300043106,0.4274348318576813,Still
0,RIGHT_PINKY,0.2453721016645431,0.7959114909172058,-0.1502470970153808,0.5491718053817749,Still
0,LEFT_INDEX,0.2358773648738861,0.7895883917808533,-0.1761350929737091,0.4316138625144958,Still
0,RIGHT_INDEX,0.2472917288541793,0.7957426905632019,-0.1633012294769287,0.5466041564941406,Still
0,LEFT_THUMB,0.2340178489685058,0.7876914143562317,-0.1570254117250442,0.3938148319721222,Still
0,RIGHT_THUMB,0.2458966225385666,0.7860298752784729,-0.1334141939878463,0.5270780324935913,Still
0,LEFT_HIP,0.2825807929039001,0.4078809916973114,-0.0602156892418861,0.986343801021576,Still
0,RIGHT_HIP,0.3011640906333923,0.4522842466831207,0.0598716922104358,0.9915531277656556,Still
0,LEFT_KNEE,0.3280837833881378,0.4669552147388458,-0.0229814294725656,0.123271532356739,Still
0,RIGHT_KNEE,0.3753622174263,0.5607856512069702,0.0396232232451438,0.1273737400770187,Still
0,LEFT_ANKLE,0.4073936939239502,0.6273770332336426,0.0628698244690895,0.0569249242544174,Still
0,RIGHT_ANKLE,0.4706198573112488,0.6951277256011963,0.0398872569203376,0.0640181899070739,Still
0,LEFT_HEEL,0.4119256436824798,0.6245766282081604,0.068024031817913,0.050125066190958,Still
0,RIGHT_HEEL,0.4915410578250885,0.6805005073547363,0.0399677529931068,0.0384698286652565,Still
0,LEFT_FOOT_INDEX,0.433915227651596,0.7598031163215637,0.0020933228079229,0.0531566813588142,Still
0,RIGHT_FOOT_INDEX,0.4832359254360199,0.8171263933181763,-0.011766436509788,0.0497116595506668,Still
2,NOSE,0.6164889335632324,0.3233563899993896,-0.2890802025794983,0.7764666080474854,Still
2,LEFT_EYE_INNER,0.6197720170021057,0.3108737170696258,-0.2758160829544067,0.6551560163497925,Still
2,LEFT_EYE,0.6231371164321899,0.3107888400554657,-0.2760517299175262,0.6555517911911011,Still
2,LEFT_EYE_OUTER,0.6260855793952942,0.3105506002902984,-0.2759866416454315,0.6843404173851013,Still
2,RIGHT_EYE_INNER,0.6120474338531494,0.3108019828796386,-0.2784036099910736,0.705239474773407,Still
2,RIGHT_EYE,0.6100550889968872,0.3108697235584259,-0.2786384224891662,0.7371476888656616,Still
2,RIGHT_EYE_OUTER,0.6079214215278625,0.3109244704246521,-0.278765469789505,0.7784361243247986,Still
2,LEFT_EAR,0.6299041509628296,0.3136788308620453,-0.1800309419631958,0.7774648070335388,Still
2,RIGHT_EAR,0.6051331162452698,0.3143020570278168,-0.1925223469734192,0.7933199405670166,Still
2,MOUTH_LEFT,0.6212841272354126,0.3355986475944519,-0.2499534636735916,0.8339226841926575,Still
2,MOUTH_RIGHT,0.612979531288147,0.3360560536384582,-0.2549637854099273,0.844685971736908,Still
2,LEFT_SHOULDER,0.6509909629821777,0.3805928826332092,-0.0917435586452484,0.99635910987854,Still
2,RIGHT_SHOULDER,0.5820404887199402,0.3833003640174866,-0.1240967735648155,0.9974676370620728,Still
2,LEFT_ELBOW,0.6618677973747253,0.4646950960159302,-0.0324495546519756,0.7071176767349243,Still
2,RIGHT_ELBOW,0.5703859925270081,0.4667726159095764,-0.1129660159349441,0.5539790987968445,Still
2,LEFT_WRIST,0.6636161804199219,0.5459818840026855,-0.0979207605123519,0.5274476408958435,Still
2,RIGHT_WRIST,0.5624130368232727,0.5491034388542175,-0.2042183578014373,0.6057057976722717,Still
2,LEFT_PINKY,0.6664835810661316,0.5712138414382935,-0.1168971508741378,0.4841862320899963,Still
2,RIGHT_PINKY,0.5576813817024231,0.5733568072319031,-0.2370048314332962,0.5936325788497925,Still
2,LEFT_INDEX,0.6621928215026855,0.5703892707824707,-0.1455534696578979,0.4880295693874359,Still
